term	gene
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	FUCA1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	GSTM4
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	GYPC
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	HAVCR2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	HLA-DOB
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	HLA-DPA1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	HLA-DPB1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	HLA-DQB1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	ID2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	IDO1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	IDO2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	INF2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	KCNK6
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	KIF16B
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	LACC1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	LGALS2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	LIMA1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	LMNA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	LRRC18
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	"NAV1"
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NCALD
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NDRG2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NET1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	OSBPL3
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PAFAH1B3
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PALM2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PDE4DIP
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PDLIM1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PDLIM7
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PIK3CB
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PLCD1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PPA1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PPM1H
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PPM1M
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PQLC2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PRELID2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	PTK2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	RAB11FIP4
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	RGS10
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	SCARF1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	SLAMF7
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	SLAMF8
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	SLC24A4
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	SLC9A9
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	SNX22
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	SNX3
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	STX3
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	TGM2
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	THBD
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	TLR10
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	TMEM14A
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	TRERF1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	VAC14
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	VAV3
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	WDFY4
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	NA
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	XCR1
H.Blood.Normal.Cd141.Clec9a.DendriticCell.28428369	ZNF366
H.Blood.Normal.Cd1c..ADendriticCell.28428369	ADAM8
H.Blood.Normal.Cd1c..ADendriticCell.28428369	LPCAT1
H.Blood.Normal.Cd1c..ADendriticCell.28428369	AREG
H.Blood.Normal.Cd1c..ADendriticCell.28428369	TMEM273
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CACNA2D3
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CCR6
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CD1C
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CD1D
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CD1E
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CD2
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CD33
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CLEC10A
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CLEC17A
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CLEC4A
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CLIC2
H.Blood.Normal.Cd1c..ADendriticCell.28428369	CREB5
H.Blood.Normal.Cd1c..ADendriticCell.28428369	ENTPD1
H.Blood.Normal.Cd1c..ADendriticCell.28428369	ETS2
H.Blood.Normal.Cd1c..ADendriticCell.28428369	FCER1A
H.Blood.Normal.Cd1c..ADendriticCell.28428369	FCGR2B
H.Blood.Normal.Cd1c..ADendriticCell.28428369	ITGA5
H.Blood.Normal.Cd1c..ADendriticCell.28428369	MBOAT7
H.Blood.Normal.Cd1c..ADendriticCell.28428369	NOD2
H.Blood.Normal.Cd1c..ADendriticCell.28428369	NR4A2
H.Blood.Normal.Cd1c..ADendriticCell.28428369	PEA15
H.Blood.Normal.Cd1c..ADendriticCell.28428369	PER1
H.Blood.Normal.Cd1c..ADendriticCell.28428369	PID1
H.Blood.Normal.Cd1c..ADendriticCell.28428369	PTAFR
H.Blood.Normal.Cd1c..ADendriticCell.28428369	PTGS1
H.Blood.Normal.Cd1c..ADendriticCell.28428369	SLC2A3
H.Blood.Normal.Cd1c..ADendriticCell.28428369	SMN1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	ADAM15
H.Blood.Normal.Cd1c..BDendriticCell.28428369	ANXA1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	AOAH
H.Blood.Normal.Cd1c..BDendriticCell.28428369	ASGR1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	BST1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CD14
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CD163
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CD1D
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CD36
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CES1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CLEC10A
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CREB5
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CSF3R
H.Blood.Normal.Cd1c..BDendriticCell.28428369	CSTA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	EREG
H.Blood.Normal.Cd1c..BDendriticCell.28428369	F13A1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	FCER1A
H.Blood.Normal.Cd1c..BDendriticCell.28428369	FCN1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	FPR1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	HBEGF
H.Blood.Normal.Cd1c..BDendriticCell.28428369	HNMT
H.Blood.Normal.Cd1c..BDendriticCell.28428369	IL13RA1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	IL1B
H.Blood.Normal.Cd1c..BDendriticCell.28428369	IL1RN
H.Blood.Normal.Cd1c..BDendriticCell.28428369	IL27RA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	ITGA5
H.Blood.Normal.Cd1c..BDendriticCell.28428369	LAT2
H.Blood.Normal.Cd1c..BDendriticCell.28428369	LMNA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	LYZ
H.Blood.Normal.Cd1c..BDendriticCell.28428369	MGST1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	MICAL2
H.Blood.Normal.Cd1c..BDendriticCell.28428369	MNDA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	MPP7
H.Blood.Normal.Cd1c..BDendriticCell.28428369	MTMR11
H.Blood.Normal.Cd1c..BDendriticCell.28428369	"NAIP"
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NFE2
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NLRP12
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NLRP3
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NOD2
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NR4A2
H.Blood.Normal.Cd1c..BDendriticCell.28428369	PID1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	PLBD1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	PTAFR
H.Blood.Normal.Cd1c..BDendriticCell.28428369	RAB27A
H.Blood.Normal.Cd1c..BDendriticCell.28428369	RAB3D
H.Blood.Normal.Cd1c..BDendriticCell.28428369	RETN
H.Blood.Normal.Cd1c..BDendriticCell.28428369	RNASE2
H.Blood.Normal.Cd1c..BDendriticCell.28428369	S100A12
H.Blood.Normal.Cd1c..BDendriticCell.28428369	S100A8
H.Blood.Normal.Cd1c..BDendriticCell.28428369	S100A9
H.Blood.Normal.Cd1c..BDendriticCell.28428369	SLC2A3
H.Blood.Normal.Cd1c..BDendriticCell.28428369	NA
H.Blood.Normal.Cd1c..BDendriticCell.28428369	TMEM173
H.Blood.Normal.Cd1c..BDendriticCell.28428369	TREM1
H.Blood.Normal.Cd1c..BDendriticCell.28428369	VCAN
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ABCC3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ABHD3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ABI3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ACOT9
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	AGTRAP
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	AIF1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ALDH3B1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ALOX5
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	AMPD2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	AP2A1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	APOBEC3A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	APOL6
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ARAP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ARAP2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ARHGEF3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ARL4A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ARRB1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ARRB2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ARRDC3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ASAH1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ATP1B3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	BACH1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	BCL2A1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	BID
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	BIN2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	BLOC1S3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	BLVRA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	C3AR1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	C5AR1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CABP4
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CALML4
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CAMK1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CAMKK2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CASP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CASP4
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CCM2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CCPG1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CD244
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CD300A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CD300E
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CD300LF
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CD52
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CD68
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CD79B
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CDC42EP3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CDH23
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CDKN1C
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CFD
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CHST15
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CKB
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CLEC12A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CLEC4F
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CLEC7A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CMTM7
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CNIH4
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CORO2A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CPPED1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CSF1R
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CSGALNACT2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CSK
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CTSS
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CX3CR1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CXCL16
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	CYTIP
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DDX58
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DDX60
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DDX60L
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DENND3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DENND5A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DMXL2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DNAJB1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DNASE2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DOK2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DOK3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DPEP2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DRAP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DUSP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	DUSP6
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	EHD1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ERICH1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	EVL
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FAM110A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FAM126A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FCAR
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FCGR2A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FCGR2C
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FCGR3A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FCGR3B
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FCN1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FGD3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FGD4
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FGR
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FLNA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FOXO1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FPR1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FTH1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	FTL
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GBP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GBP2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GBP4
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GBP5
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GIMAP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GIMAP2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GIMAP4
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GIMAP7
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GLUL
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GNG2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GNS
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GPBAR1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GPR155
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	GRAMD1A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	HCK
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	HEG1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	HK1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	HK3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	HLA-E
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	HMOX1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	HSBP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ICAM2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ICAM4
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IFI30
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IFI6
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IFIT2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IFIT3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IFITM1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IFITM2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IFITM3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IFNGR2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IL12RB1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IMPDH1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	INSIG1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IRAK3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	IRF1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ISG15
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ITGAL
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ITGB1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	ITM2B
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	KDM1B
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	KIAA0513
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	KLF11
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	KLF3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	KSR1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	L1TD1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LCP2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LGALS3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LILRA2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LILRA5
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LILRA6
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LILRB1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LILRB2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LIMS1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LRP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LRRC25
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LST1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LTA4H
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LY6E
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LYN
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	LYST
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MAFB
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MAGED2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MAP3K1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MARCKS
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MBD2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MCTP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MEFV
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MPP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MS4A4A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MS4A7
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MSN
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MT2A
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MTSS1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MXD3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MYO1G
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	MYOF
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	"NAAA"
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	"NADK"
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	"NAMPT"
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	"NAP1L1"
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NBEAL2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NCF2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NDUFB3
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NECAP2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NA
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NFAM1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NFKBIZ
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NINJ1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NLRP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NPL
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NR4A1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	NUDT16
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	OAS1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	P2RX1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	P2RY13
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PAG1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PDLIM5
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PDP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PECAM1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PELI1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PHTF2
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PIEZO1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PIK3AP1
H.Blood.Normal.Cd1c.Cd141.DendriticCell.28428369	PIK3IP1
